,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
2726,461009,0,0,22,0,Healthcare,6.0,2,3.0,2,3
2727,459117,1,1,66,1,Artist,1.0,1,2.0,5,2
2728,464131,0,1,81,0,Engineer,0.0,1,2.0,5,1
2729,464079,0,1,36,0,Doctor,14.0,0,2.0,5,0
2731,465375,0,0,50,1,Engineer,1.0,2,1.0,5,1
2732,461637,1,1,51,1,Artist,1.0,2,2.0,6,1
2733,459252,1,1,66,1,Lawyer,0.0,1,3.0,5,0
2734,461438,0,1,39,1,Engineer,8.0,0,2.0,5,2
2735,463956,0,0,28,0,Entertainment,0.0,2,5.0,1,3
2737,459892,0,1,50,1,Artist,1.0,2,1.0,5,0
2739,463148,1,1,60,1,Marketing,1.0,1,5.0,5,2
2740,460862,1,1,52,0,Entertainment,1.0,0,4.0,2,1
2741,460382,1,1,32,0,Marketing,4.0,2,3.0,5,3
2742,461650,0,1,42,1,Doctor,0.0,2,1.0,3,1
2743,467501,1,0,48,1,Entertainment,1.0,2,2.0,5,3
2745,467319,1,0,26,1,Homemaker,8.0,2,2.0,5,0
2746,459604,0,0,21,0,Healthcare,0.0,2,7.0,2,3
2747,463554,0,0,53,0,Artist,7.0,2,1.0,5,2
2748,467652,1,0,32,1,Doctor,0.0,2,3.0,5,3
2749,465298,0,1,56,1,Doctor,1.0,0,2.0,2,2
2750,462494,0,0,36,1,Artist,8.0,2,4.0,2,3
2751,467344,1,1,83,1,Lawyer,0.0,2,2.0,5,1
2752,463442,1,1,42,1,Executive,1.0,2,2.0,5,3
2754,464360,1,1,62,1,Executive,0.0,1,2.0,5,1
2755,462505,1,1,40,0,Executive,0.0,2,4.0,3,3
2756,459914,1,0,38,1,Artist,2.0,2,1.0,3,3
2757,461255,1,0,18,0,Healthcare,1.0,2,5.0,3,3
2758,462360,0,1,62,1,Artist,3.0,2,2.0,5,2
2759,466571,1,0,23,0,Healthcare,1.0,2,4.0,5,3
2761,464575,1,0,42,1,Artist,8.0,2,1.0,5,0
2762,465650,0,0,32,0,Marketing,0.0,2,4.0,5,0
2763,464640,0,0,28,0,Marketing,0.0,2,5.0,3,0
2765,465216,1,1,35,1,Executive,8.0,1,4.0,5,2
2767,463927,0,0,53,1,Engineer,1.0,2,2.0,5,0
2770,460265,1,1,52,1,Executive,1.0,1,4.0,5,1
2771,464178,1,0,29,1,Doctor,3.0,2,3.0,3,0
2772,461586,1,0,36,1,Artist,6.0,2,3.0,1,1
2773,461764,0,0,41,1,Artist,0.0,2,1.0,5,0
2774,459297,1,1,72,1,Executive,0.0,1,4.0,5,2
2775,459548,0,1,50,1,Engineer,1.0,2,2.0,5,0
2776,463452,0,1,79,1,Lawyer,0.0,1,2.0,5,2
2777,467767,0,0,23,0,Marketing,4.0,2,4.0,5,3
2778,465927,0,0,25,1,Healthcare,0.0,2,1.0,5,3
2779,465857,0,0,40,1,Doctor,1.0,2,1.0,5,1
2780,460581,1,1,27,1,Healthcare,2.0,0,2.0,2,0
2781,459501,0,1,62,1,Artist,4.0,0,7.0,6,0
2782,466670,1,1,29,1,Healthcare,2.0,0,2.0,1,1
2783,460678,0,0,31,0,Doctor,6.0,2,2.0,2,0
2785,460230,1,0,28,1,Healthcare,1.0,2,4.0,5,2
2786,463653,0,0,26,1,Artist,1.0,2,5.0,5,0
2787,463726,0,0,33,0,Healthcare,1.0,2,3.0,5,1
2790,467249,0,0,43,1,Marketing,1.0,2,1.0,5,3
2791,465533,0,1,50,1,Entertainment,0.0,0,4.0,1,1
2792,462297,0,0,29,1,Artist,14.0,2,2.0,5,1
2793,460596,1,0,29,0,Engineer,0.0,2,5.0,2,0
2795,467709,0,1,37,1,Artist,5.0,2,2.0,5,3
2796,467413,0,1,75,1,Lawyer,2.0,1,4.0,5,1
2797,464672,1,0,19,0,Entertainment,0.0,2,6.0,3,0
2798,465807,0,0,42,1,Artist,1.0,2,1.0,2,1
2800,466529,0,1,28,1,Doctor,0.0,0,2.0,1,0
2801,464434,1,1,45,1,Artist,0.0,0,4.0,5,1
2803,464802,1,0,40,0,Entertainment,1.0,2,1.0,3,0
2804,467643,1,0,42,1,Artist,12.0,2,1.0,2,0
2805,461977,0,0,49,1,Artist,3.0,2,1.0,5,2
2807,464520,1,1,46,0,Entertainment,8.0,2,2.0,5,3
2808,464484,1,1,29,1,Artist,1.0,0,3.0,2,1
2809,465391,0,1,72,1,Lawyer,0.0,1,2.0,5,0
2810,460611,1,0,26,1,Healthcare,0.0,2,3.0,2,2
2811,466159,0,1,50,1,Engineer,2.0,0,3.0,5,2
2812,463623,1,0,33,1,Doctor,0.0,2,3.0,5,2
2814,463594,0,1,35,1,Artist,7.0,0,2.0,5,2
2815,465118,0,1,51,1,Artist,1.0,0,6.0,5,2
2816,460761,1,1,52,1,Entertainment,0.0,0,6.0,3,2
2817,459132,1,0,20,0,Entertainment,5.0,2,2.0,5,3
2818,461265,1,0,33,0,Marketing,1.0,2,6.0,3,3
2819,463446,1,1,58,1,Artist,0.0,0,3.0,2,2
2821,460591,0,1,38,1,Doctor,1.0,2,4.0,2,0
2822,464139,0,0,27,0,Healthcare,14.0,2,1.0,5,3
2823,466433,1,1,43,1,Entertainment,8.0,2,2.0,5,1
2824,459023,0,0,18,0,Healthcare,0.0,2,5.0,5,3
2825,466476,0,0,29,0,Healthcare,0.0,2,3.0,5,3
2826,460090,1,1,86,0,Lawyer,2.0,0,2.0,5,0
2827,461016,1,0,32,0,Healthcare,7.0,2,5.0,2,3
2828,464630,0,1,52,0,Engineer,0.0,2,6.0,3,0
2829,462464,1,1,53,1,Artist,1.0,0,4.0,5,2
2830,459026,1,0,29,0,Healthcare,9.0,2,3.0,2,3
2831,464376,1,1,58,1,Artist,2.0,2,1.0,5,0
2834,467478,0,1,39,1,Artist,0.0,0,4.0,5,2
2835,463094,1,1,40,1,Engineer,12.0,0,3.0,5,0
2836,463257,0,0,23,0,Healthcare,3.0,2,5.0,5,3
2837,465060,0,1,79,1,Lawyer,14.0,1,3.0,5,2
2838,461696,0,1,70,1,Lawyer,0.0,1,2.0,5,1
2839,466130,0,0,27,0,Artist,0.0,2,6.0,5,3
2840,460498,1,1,47,0,Executive,1.0,1,2.0,2,1
2841,459248,1,1,58,1,Executive,3.0,0,4.0,2,1
2843,462620,1,1,40,0,Engineer,6.0,0,5.0,3,3
2844,462657,1,1,35,1,Executive,1.0,0,2.0,5,0
2845,467822,1,1,31,1,Healthcare,0.0,2,2.0,5,2
2846,460876,0,1,43,1,Artist,1.0,1,4.0,2,2
2847,461395,1,0,21,0,Doctor,4.0,2,3.0,1,3
2848,460731,0,0,29,1,Artist,1.0,2,3.0,5,2
2849,463582,0,0,18,0,Healthcare,1.0,2,3.0,5,3
2850,461423,1,0,28,1,Artist,0.0,2,3.0,3,1
2851,460879,0,0,27,1,Healthcare,0.0,2,4.0,5,2
2852,467376,0,1,47,1,Doctor,8.0,0,2.0,5,2
2853,463701,1,1,52,1,Marketing,1.0,1,4.0,5,2
2854,466667,0,0,42,0,Marketing,5.0,2,2.0,5,3
2855,464345,0,1,57,1,Artist,2.0,1,3.0,5,2
2856,467889,1,1,61,1,Executive,0.0,1,2.0,5,2
2857,461709,1,0,33,1,Artist,0.0,2,3.0,3,2
2858,463515,0,1,41,1,Artist,11.0,0,4.0,5,2
2859,460080,0,0,39,1,Doctor,9.0,2,3.0,5,0
2860,460375,1,0,40,1,Doctor,4.0,2,2.0,5,2
2861,466364,0,1,52,1,Artist,1.0,2,3.0,1,2
2864,460896,1,0,43,1,Artist,0.0,2,1.0,2,0
2865,460702,0,0,51,1,Artist,0.0,2,1.0,5,1
2866,466001,0,1,36,1,Entertainment,6.0,2,2.0,5,1
2867,465738,1,1,38,1,Entertainment,8.0,2,2.0,2,1
2868,460804,0,0,30,1,Artist,0.0,2,5.0,1,0
2869,464426,1,0,39,1,Marketing,1.0,2,4.0,2,3
2870,465880,0,0,46,1,Entertainment,1.0,2,2.0,5,0
2871,461342,1,1,43,0,Executive,3.0,1,4.0,5,1
2872,459078,1,1,70,1,Lawyer,0.0,1,2.0,5,1
2873,460396,0,1,41,1,Entertainment,9.0,2,1.0,6,3
2874,461098,0,1,39,1,Engineer,1.0,2,1.0,2,0
2875,463076,0,0,51,1,Artist,0.0,2,2.0,5,2
2876,460976,1,0,20,0,Healthcare,1.0,2,4.0,5,3
2878,460399,1,0,26,1,Marketing,10.0,2,1.0,5,3
2879,460449,1,0,31,0,Marketing,4.0,2,1.0,2,3
2880,463807,0,0,33,1,Healthcare,0.0,2,3.0,3,1
2883,463263,0,1,70,1,Engineer,0.0,1,2.0,5,1
2886,462608,0,0,71,0,Engineer,1.0,2,1.0,3,0
2887,465495,1,1,29,1,Engineer,5.0,2,2.0,3,0
2888,461244,0,0,41,0,Marketing,1.0,2,1.0,5,3
2889,459173,1,1,55,1,Artist,1.0,0,2.0,5,2
2890,465795,1,0,29,0,Entertainment,1.0,2,4.0,3,2
2891,467345,1,1,76,1,Lawyer,1.0,2,1.0,5,0
2893,462220,0,0,18,0,Healthcare,7.0,2,3.0,3,3
2894,465737,0,1,49,1,Engineer,6.0,2,3.0,2,3
2895,459423,1,0,19,0,Healthcare,9.0,2,5.0,5,3
2896,464445,1,1,81,1,Executive,1.0,1,3.0,5,2
2897,461378,0,0,35,1,Artist,9.0,2,1.0,5,1
2898,462286,1,1,59,0,Doctor,0.0,0,2.0,5,1
2899,463678,0,0,32,0,Healthcare,1.0,2,5.0,3,1
2902,465714,0,1,63,1,Artist,1.0,2,1.0,1,2
2903,466312,0,0,21,0,Healthcare,0.0,2,3.0,3,3
2904,459697,0,1,77,0,Lawyer,0.0,1,3.0,5,0
2905,460057,1,0,36,1,Artist,2.0,2,1.0,5,2
2906,464960,0,0,22,0,Healthcare,0.0,2,5.0,3,3
2907,459064,1,1,26,0,Executive,5.0,1,4.0,5,3
2908,461277,1,1,82,1,Lawyer,7.0,2,1.0,5,0
2909,463403,1,0,18,0,Healthcare,2.0,2,4.0,5,3
2910,463863,1,1,35,1,Artist,0.0,0,2.0,5,2
2911,467064,1,1,36,0,Doctor,0.0,0,2.0,6,0
2912,467856,1,1,59,1,Artist,1.0,2,2.0,5,0
2913,462251,1,1,61,0,Artist,0.0,0,2.0,5,2
2914,465372,0,0,37,1,Entertainment,0.0,2,1.0,5,0
2915,463970,0,0,25,0,Healthcare,1.0,2,5.0,3,1
2916,463547,0,0,28,0,Healthcare,0.0,2,4.0,1,1
2918,460785,1,0,29,1,Healthcare,0.0,2,4.0,6,1
2919,461788,0,1,86,1,Lawyer,1.0,1,2.0,5,2
2920,461617,1,0,45,1,Artist,0.0,2,2.0,5,0
2921,460661,0,0,33,0,Homemaker,9.0,2,1.0,5,3
2924,461568,1,1,59,1,Artist,1.0,0,3.0,5,2
2926,466615,0,0,20,0,Healthcare,3.0,2,3.0,0,3
2928,462109,1,1,75,0,Lawyer,0.0,2,1.0,5,3
2930,462766,0,0,32,0,Homemaker,8.0,2,1.0,5,3
2932,459690,0,0,43,1,Artist,1.0,2,1.0,5,0
2933,459347,1,1,69,1,Lawyer,1.0,2,1.0,5,1
2934,465766,1,1,38,0,Entertainment,1.0,2,3.0,3,0
2935,467575,0,0,29,0,Engineer,1.0,2,4.0,5,2
2936,459774,1,1,56,1,Artist,0.0,2,1.0,5,3
2938,464932,1,1,53,1,Executive,9.0,2,1.0,3,3
2939,461814,0,0,37,1,Artist,1.0,2,1.0,2,0
2940,463428,1,1,28,0,Executive,1.0,1,5.0,5,0
2942,464451,0,1,74,1,Artist,0.0,0,2.0,5,1
2943,464043,1,1,51,1,Entertainment,1.0,0,4.0,5,2
2944,461784,0,1,88,1,Lawyer,0.0,2,1.0,5,3
2945,463389,0,1,50,1,Artist,0.0,0,2.0,2,2
2946,462233,1,0,19,0,Healthcare,1.0,2,7.0,3,3
2948,465121,0,0,32,1,Artist,6.0,2,1.0,2,1
2949,466168,0,1,45,1,Executive,1.0,1,3.0,2,1
2951,467342,0,0,33,1,Artist,1.0,2,2.0,5,2
2953,464962,1,1,53,1,Executive,1.0,1,4.0,3,1
2954,460874,0,0,18,0,Healthcare,1.0,2,3.0,5,3
2955,463247,1,0,45,1,Entertainment,1.0,2,1.0,6,0
2957,465774,0,0,26,1,Doctor,9.0,2,4.0,5,3
2958,463551,1,1,46,1,Doctor,7.0,0,2.0,5,2
2959,464502,1,1,35,1,Healthcare,6.0,0,2.0,5,0
2960,461407,0,0,32,1,Marketing,8.0,2,6.0,0,0
2962,466081,0,1,25,1,Artist,8.0,0,2.0,3,2
2963,467336,0,1,63,1,Artist,0.0,0,4.0,5,2
2964,462440,0,0,23,0,Healthcare,9.0,2,4.0,5,3
2965,459389,0,0,26,1,Engineer,9.0,2,8.0,5,0
2966,466446,0,1,46,1,Artist,1.0,1,3.0,5,2
2967,464385,1,1,70,0,Engineer,0.0,0,2.0,5,1
2968,467872,0,1,40,1,Engineer,1.0,0,4.0,4,1
2969,459857,1,0,33,1,Entertainment,6.0,2,1.0,5,0
2970,466701,1,1,48,1,Homemaker,10.0,2,3.0,5,2
2971,461169,1,0,39,1,Entertainment,9.0,2,2.0,2,3
2973,460795,1,1,61,1,Artist,1.0,0,3.0,5,2
2974,464511,1,1,52,1,Marketing,1.0,2,3.0,2,3
2975,466399,0,1,26,0,Entertainment,1.0,0,2.0,3,0
2977,466079,0,1,40,0,Engineer,1.0,2,2.0,5,0
2981,461490,0,1,73,1,Artist,2.0,1,2.0,5,2
2982,460895,0,0,29,1,Doctor,9.0,2,5.0,2,1
2983,465104,1,1,35,1,Homemaker,9.0,0,4.0,5,0
2984,467503,0,0,26,1,Artist,1.0,2,4.0,5,2
2985,460316,0,0,39,0,Healthcare,4.0,2,3.0,5,3
2986,467198,1,0,28,1,Healthcare,1.0,2,5.0,5,3
2987,460348,0,0,37,1,Artist,1.0,2,2.0,5,2
2988,467460,0,1,36,1,Homemaker,8.0,0,2.0,6,1
2989,466838,1,1,41,0,Executive,0.0,2,3.0,0,3
2990,463561,0,0,39,1,Engineer,1.0,2,1.0,5,0
2991,466170,1,1,74,1,Lawyer,1.0,2,1.0,1,2
2992,463578,0,0,23,0,Healthcare,0.0,2,3.0,3,3
2993,461352,1,0,25,0,Healthcare,3.0,2,5.0,1,3
2994,465814,0,1,50,0,Artist,0.0,0,5.0,3,1
2996,463809,0,0,30,1,Healthcare,2.0,2,3.0,5,1
2997,460701,1,1,66,0,Entertainment,0.0,0,2.0,5,1
2998,461592,1,1,29,1,Entertainment,0.0,2,2.0,5,1
2999,467692,0,1,43,0,Artist,4.0,2,1.0,5,1
3000,459033,0,1,56,1,Artist,0.0,2,1.0,5,1
3001,466424,0,1,42,1,Engineer,1.0,1,3.0,2,0
3002,459937,0,0,39,1,Artist,7.0,2,1.0,5,0
3003,466404,0,0,40,1,Engineer,0.0,2,1.0,5,0
3005,459944,0,1,39,1,Artist,0.0,2,1.0,5,0
3006,464073,0,0,46,1,Engineer,1.0,2,2.0,6,3
3007,462169,0,1,40,1,Artist,1.0,1,3.0,5,1
3008,463032,0,1,78,0,Lawyer,0.0,1,2.0,5,0
3009,467374,0,1,45,1,Homemaker,8.0,1,4.0,5,1
3010,459269,1,1,58,1,Artist,0.0,0,2.0,5,2
3011,466769,0,0,31,1,Entertainment,0.0,2,4.0,5,0
3012,465792,0,1,57,1,Engineer,1.0,2,4.0,2,2
3013,462280,1,0,32,1,Healthcare,0.0,2,4.0,5,1
3014,464616,1,1,27,0,Entertainment,6.0,2,4.0,5,0
3015,465202,1,0,27,0,Entertainment,6.0,2,4.0,5,3
3016,464384,1,0,25,1,Healthcare,9.0,2,4.0,3,2
3017,466655,1,1,57,0,Executive,1.0,2,2.0,5,2
3018,466600,1,0,18,0,Healthcare,11.0,2,1.0,3,3
3019,467815,0,1,69,1,Artist,0.0,2,2.0,5,2
3020,464966,1,1,59,0,Engineer,1.0,2,2.0,3,0
3021,467803,0,1,36,1,Entertainment,7.0,0,2.0,5,1
3022,466810,1,0,19,0,Healthcare,1.0,2,3.0,5,3
3023,459896,0,1,40,1,Artist,9.0,2,2.0,5,2
3024,464862,0,0,20,0,Engineer,8.0,2,5.0,3,3
3025,461751,0,1,63,1,Artist,1.0,0,3.0,5,2
3027,465157,1,1,42,1,Entertainment,3.0,0,4.0,5,1
3029,464652,0,1,25,0,Engineer,7.0,0,2.0,3,3
3030,466401,1,1,48,0,Executive,1.0,0,4.0,5,0
3031,461902,0,1,52,1,Artist,0.0,2,3.0,5,1
3032,463164,1,1,35,1,Artist,8.0,0,2.0,5,2
3033,461660,0,1,74,0,Lawyer,0.0,2,1.0,5,3
3034,466054,0,1,33,0,Homemaker,8.0,0,4.0,3,3
3035,464725,1,1,45,0,Executive,11.0,1,9.0,3,0
3036,463507,1,1,49,0,Artist,1.0,2,1.0,5,2
3037,465888,1,1,37,1,Doctor,8.0,0,2.0,5,0
3038,466103,0,1,40,0,Engineer,0.0,2,5.0,5,2
3039,461261,0,0,29,0,Artist,0.0,2,3.0,3,0
3040,462203,1,1,72,0,Executive,2.0,1,7.0,3,0
3041,463303,0,1,49,1,Homemaker,2.0,0,4.0,5,1
3043,462997,1,1,55,1,Entertainment,0.0,0,4.0,5,2
3044,460338,1,0,28,1,Entertainment,14.0,2,2.0,5,3
3045,460000,1,0,52,1,Entertainment,1.0,2,1.0,2,0
3049,460122,0,0,41,0,Artist,0.0,2,1.0,5,0
3051,459350,0,1,56,1,Engineer,0.0,1,2.0,5,1
3052,460676,0,1,51,1,Marketing,9.0,0,1.0,2,0
3053,463179,1,1,57,1,Entertainment,0.0,2,2.0,5,0
3054,461137,1,1,60,1,Entertainment,0.0,2,4.0,5,0
3055,467555,1,0,27,0,Entertainment,14.0,2,3.0,5,3
3056,464211,1,1,50,1,Doctor,0.0,0,3.0,1,1
3057,461413,0,0,40,1,Artist,2.0,2,1.0,5,1
3058,467660,0,1,69,1,Artist,9.0,1,2.0,5,2
3059,461193,0,0,41,1,Marketing,1.0,2,1.0,5,3
3060,460772,1,1,70,0,Entertainment,1.0,2,1.0,5,0
3061,465702,1,0,32,1,Entertainment,1.0,2,1.0,3,0
3063,467006,0,0,73,1,Lawyer,0.0,2,1.0,5,1
3064,466927,1,0,19,0,Engineer,7.0,2,5.0,1,3
3065,464107,1,1,70,0,Artist,1.0,0,2.0,5,2
3066,460605,1,1,33,1,Doctor,9.0,0,2.0,3,3
3067,459847,0,1,49,1,Artist,1.0,0,5.0,5,2
3068,460906,0,1,89,1,Lawyer,1.0,1,3.0,5,0
3069,459720,1,0,25,0,Doctor,6.0,2,1.0,5,3
3070,463294,0,1,35,1,Engineer,5.0,2,2.0,5,1
3072,465209,1,1,47,1,Artist,0.0,0,2.0,2,2
3073,461222,0,0,48,1,Artist,1.0,2,1.0,6,3
3074,464813,1,1,45,1,Engineer,5.0,0,5.0,5,1
3076,463777,0,1,46,1,Artist,2.0,2,2.0,5,2
3078,461672,0,0,26,0,Engineer,1.0,2,2.0,5,0
3080,459662,1,1,51,1,Entertainment,0.0,1,5.0,2,0
3081,466515,1,1,52,0,Executive,9.0,0,4.0,5,0
3082,464946,1,1,53,1,Executive,9.0,2,1.0,3,3
3083,460880,1,0,42,1,Artist,4.0,2,2.0,1,0
3084,459537,0,0,47,1,Homemaker,9.0,2,3.0,3,0
3085,463635,0,1,41,1,Artist,0.0,2,3.0,5,0
3086,467650,1,1,52,1,Artist,2.0,0,4.0,5,0
3087,467891,0,0,30,1,Doctor,0.0,2,5.0,5,3
3088,459052,1,1,47,0,Artist,0.0,2,2.0,5,0
3089,466439,1,1,61,0,Engineer,0.0,2,4.0,5,3
3091,460758,1,1,31,0,Executive,9.0,0,2.0,5,0
3093,460172,1,1,47,1,Artist,1.0,0,3.0,5,2
3094,466657,0,1,86,1,Lawyer,0.0,1,2.0,5,2
3095,461381,1,1,31,1,Entertainment,0.0,0,2.0,5,0
3096,464275,1,0,30,0,Doctor,0.0,2,5.0,5,3
3097,463571,0,0,32,1,Marketing,0.0,2,3.0,1,1
3098,460017,1,1,41,1,Artist,7.0,1,2.0,2,2
3099,462171,0,1,37,0,Engineer,3.0,1,2.0,5,3
3100,460436,0,0,51,0,Entertainment,1.0,2,1.0,5,0
3101,459527,1,1,46,1,Artist,1.0,0,4.0,5,1
3103,466851,1,0,38,1,Healthcare,8.0,2,1.0,5,0
3105,466133,0,0,21,0,Healthcare,7.0,2,5.0,1,3
3106,459678,1,0,21,0,Healthcare,0.0,2,5.0,5,3
3107,464012,0,1,75,1,Lawyer,3.0,1,2.0,5,0
3108,464897,1,1,68,0,Executive,0.0,1,2.0,3,3
3109,463593,0,0,22,0,Doctor,1.0,2,5.0,5,2
3110,464559,0,0,35,1,Healthcare,9.0,2,1.0,5,3
3111,463572,1,1,35,1,Artist,1.0,0,4.0,5,2
3112,466496,1,1,72,1,Artist,0.0,0,2.0,5,1
3113,461132,1,1,68,1,Artist,2.0,2,1.0,5,1
3114,459165,1,0,27,0,Doctor,7.0,2,3.0,5,2
3115,461073,0,0,33,0,Entertainment,1.0,2,1.0,2,0
3116,467868,0,1,69,1,Entertainment,1.0,1,2.0,5,1
3117,459825,1,0,22,0,Healthcare,0.0,2,5.0,1,3
3118,463300,1,1,47,0,Entertainment,1.0,2,2.0,5,0
3119,467532,1,1,53,1,Artist,8.0,2,1.0,5,0
3123,460143,1,1,38,1,Entertainment,0.0,2,2.0,3,0
3124,463436,0,0,25,0,Doctor,0.0,2,3.0,5,1
3125,465090,1,1,57,1,Artist,0.0,0,2.0,5,1
3127,466809,0,1,33,1,Entertainment,0.0,2,5.0,5,1
3129,466924,0,0,22,0,Healthcare,0.0,2,6.0,5,3
3130,466719,1,1,68,0,Executive,1.0,1,2.0,5,0
3131,460141,1,0,35,1,Artist,13.0,2,1.0,5,1
3132,467936,1,0,27,0,Healthcare,1.0,2,4.0,5,3
3133,465799,1,1,52,1,Artist,1.0,2,4.0,5,2
3134,461745,1,1,46,0,Entertainment,8.0,2,1.0,2,0
3135,465548,0,0,40,1,Artist,0.0,2,4.0,2,0
3137,461810,0,1,62,1,Homemaker,1.0,2,1.0,1,1
3138,460024,0,1,43,1,Entertainment,8.0,2,1.0,5,1
3140,461862,0,0,42,1,Artist,9.0,2,1.0,5,2
3142,464676,1,0,19,0,Entertainment,1.0,2,6.0,3,2
3144,466465,1,1,43,1,Engineer,5.0,1,2.0,2,0
3145,462067,1,0,32,0,Doctor,9.0,2,4.0,2,3
3146,460549,1,0,40,1,Artist,8.0,2,2.0,2,1
3147,466732,0,1,48,1,Engineer,0.0,1,2.0,3,1
3148,467579,1,0,38,1,Doctor,7.0,2,1.0,5,2
3149,465824,1,1,68,0,Lawyer,2.0,2,3.0,3,0
3151,463343,1,1,35,1,Artist,2.0,2,3.0,1,1
3153,466756,1,1,60,1,Artist,0.0,0,2.0,5,2
3154,462386,0,0,26,1,Healthcare,1.0,2,5.0,5,1
3155,467402,0,0,28,1,Artist,5.0,2,4.0,5,3
3156,464976,1,1,75,0,Lawyer,1.0,2,1.0,3,3
3157,464983,0,1,25,0,Entertainment,2.0,2,2.0,5,3
3158,466974,0,1,35,1,Artist,8.0,0,2.0,5,2
3159,462866,1,1,56,1,Doctor,0.0,2,1.0,5,0
3160,466453,1,1,41,1,Entertainment,2.0,0,2.0,5,0
3162,463651,0,0,36,1,Healthcare,1.0,2,2.0,5,0
3163,463555,0,0,31,1,Artist,0.0,2,2.0,5,0
3164,464314,1,1,68,0,Lawyer,0.0,2,2.0,5,3
3165,461350,1,0,30,0,Healthcare,1.0,2,4.0,1,3
3166,462354,1,1,62,0,Artist,1.0,0,2.0,5,2
3167,462145,0,0,39,1,Homemaker,10.0,2,1.0,1,3
3168,461041,0,1,72,0,Lawyer,0.0,1,7.0,2,3
3169,461946,1,0,31,1,Healthcare,1.0,2,3.0,5,2
3170,466105,0,1,65,1,Artist,1.0,0,4.0,5,2
3171,467598,1,1,68,1,Artist,1.0,2,1.0,5,0
3172,464639,1,1,39,0,Entertainment,1.0,0,4.0,3,1
3174,465791,0,0,28,0,Healthcare,8.0,2,4.0,2,2
3175,464418,1,1,43,1,Artist,8.0,0,2.0,5,1
3176,460782,1,1,77,1,Artist,1.0,1,2.0,5,0
3177,467425,0,0,42,1,Artist,13.0,2,1.0,5,2
3178,461986,1,0,31,1,Healthcare,14.0,2,4.0,5,1
3180,465554,0,0,85,1,Lawyer,0.0,2,3.0,5,0
3181,467030,1,0,26,1,Artist,1.0,2,2.0,5,0
3182,461753,0,0,35,1,Artist,0.0,2,1.0,5,1
3183,464142,0,1,76,1,Artist,1.0,1,2.0,5,2
3184,467047,0,0,37,0,Homemaker,9.0,2,1.0,5,3
3185,461863,1,0,33,0,Doctor,2.0,2,4.0,5,0
3187,464176,0,1,40,1,Artist,0.0,2,1.0,5,1
3188,463989,1,0,79,0,Lawyer,0.0,2,1.0,3,3
3189,462356,1,0,47,1,Engineer,0.0,2,3.0,5,0
3190,459871,0,1,78,0,Entertainment,3.0,0,2.0,5,0
3191,466889,1,1,50,1,Executive,0.0,1,4.0,5,2
3192,465948,0,1,46,1,Artist,1.0,0,2.0,5,1
3194,462002,0,0,37,0,Artist,0.0,2,2.0,5,3
3195,462592,0,1,35,0,Artist,11.0,2,2.0,3,0
3196,465816,1,1,51,0,Executive,9.0,0,3.0,3,0
3197,464343,0,0,51,1,Artist,1.0,2,1.0,5,1
3198,459692,0,1,71,1,Lawyer,8.0,1,2.0,5,2
3200,463206,1,1,77,0,Lawyer,0.0,2,1.0,5,0
3201,467565,1,1,60,1,Artist,0.0,2,3.0,5,2
3203,459520,0,1,43,1,Doctor,0.0,2,1.0,5,1
3205,464120,1,0,30,0,Healthcare,8.0,2,3.0,5,0
3207,462398,0,1,62,1,Artist,1.0,2,4.0,3,2
3209,463194,0,1,48,1,Artist,0.0,0,2.0,2,1
3210,462974,1,1,66,1,Lawyer,0.0,2,1.0,5,3
3211,463414,1,1,25,0,Executive,0.0,1,3.0,0,0
3212,460958,1,0,26,1,Healthcare,1.0,2,5.0,5,3
3214,467540,1,1,52,1,Healthcare,0.0,0,4.0,5,2
3215,466562,0,0,18,0,Healthcare,5.0,2,4.0,5,3
3216,459195,0,1,58,1,Artist,1.0,0,2.0,5,2
3218,463948,1,1,39,0,Executive,2.0,1,5.0,5,1
3219,464949,1,1,19,0,Executive,0.0,1,3.0,3,0
3220,461969,0,1,46,0,Engineer,9.0,0,1.0,3,0
3221,462127,1,1,68,1,Lawyer,0.0,1,2.0,5,2
3222,467512,1,1,41,0,Artist,0.0,0,2.0,5,1
3223,461366,1,0,25,1,Healthcare,0.0,2,1.0,5,3
3224,464674,1,1,50,0,Artist,1.0,0,5.0,3,1
3225,460540,0,1,30,0,Artist,1.0,0,2.0,2,3
3227,459228,0,1,52,1,Artist,0.0,0,4.0,5,2
3228,462615,1,0,31,0,Doctor,4.0,2,7.0,3,3
3229,460712,1,1,80,1,Lawyer,0.0,2,1.0,5,3
3230,462945,1,1,51,1,Artist,1.0,0,4.0,5,1
3231,459200,0,1,39,1,Artist,2.0,0,4.0,5,2
3232,465087,1,0,29,1,Doctor,1.0,2,4.0,5,1
3234,467760,0,1,53,1,Artist,4.0,0,5.0,5,2
3235,464726,1,1,33,1,Executive,11.0,1,9.0,3,0
3236,462146,1,1,69,1,Lawyer,0.0,1,4.0,5,2
3237,464188,0,0,33,0,Doctor,1.0,2,3.0,5,3
3239,461718,0,1,48,0,Executive,9.0,0,3.0,1,1
3240,467667,1,1,28,0,Doctor,8.0,2,2.0,5,0
3241,461997,0,0,29,1,Artist,8.0,2,1.0,5,1
3242,460361,0,1,47,1,Artist,0.0,2,1.0,3,1
